Dynda	1	Dynda	Dynd a	FIXME_DIFFERENT	Dynd a	
podvrknutelnost	0	pod vrk n u teln ost	pod vrk nu teln ost	FIXME_DIFFERENT	pod vrk nu teln ost	
zatřepnutelnost	0	za třep n u teln ost	za třep nu teln ost	FIXME_DIFFERENT	za třep nu teln ost	
strastiplnost	0	strast i pln ost	strast i pln ost	OK_IDENTICAL	strast i pln ost	
úkornost	0	úkorn ost	ú kor n ost	FIXME_DIFFERENT	ú kor n ost	
vláhonosnost	0	vláh o nos n ost	vláh o nos n ost	OK_IDENTICAL	vláh o nos n ost	
neposlušnost	0	ne po sluš n ost	ne po sluš n ost	OK_IDENTICAL	ne po sluš n ost	
neobratnost	1	ne o brat n ost	?	FIXME_SD_QUESTIONMARK	ne ob rat n ost	
odkletost	0	od klet ost	od kle t ost	FIXME_DIFFERENT	od kle t ost	
pobitost	0	po bit ost	po bit ost	OK_IDENTICAL	po bit ost	
trávolistost	0	tráv o list ost	tráv o list ost	OK_IDENTICAL	tráv o list ost	
ufouknutost	1	u fouk nut ost	u fouk nu t ost	FIXME_DIFFERENT	u fouk nu t ost	
rozsýpavost	0	roz sýp av ost	roz sýp a v ost	FIXME_DIFFERENT	roz sýp a v ost	
brodivost	0	brod iv ost	brod iv ost	OK_IDENTICAL	brod iv ost	
učenlivost	1	uč enliv ost	uč e nlivý	FIXME_SD_WRONG_LEMMA	uč e nliv ost	nepravidelné
půjčkychtivost	0	půjč ky chtiv ost	půjč k y cht iv ost	FIXME_DIFFERENT	půjč k y cht iv ost	
jedenadvacetisekundovost	1	jeden a dvacet i sekund ov ost	jeden a dv a cet i sekund ov ost	FIXME_DIFFERENT	jeden a dv a cet i sekund ov ost	
prokládkovost	0	pro klád k ov ost	pro klád k ov ost	OK_IDENTICAL	pro klád k ov ost	
trekovost	0	trek ov ost	trek ov ost	OK_IDENTICAL	trek ov ost	
balíkovost	0	bal ík ov ost	bal ík ov ost	OK_IDENTICAL	bal ík ov ost	
půlsnímkovost	0	půl snímk ov ost	půl s ním k ov ost	FIXME_DIFFERENT	půl s ním k ov ost	
bezesrážkovost	0	beze sráž k ov ost	bez s ráž k ov ost	FIXME_SD_WRONG_LEMMA	beze s ráž k ov ost	
šestnáctisvazkovost	0	šest nác ti svaz k ov ost	šest náct i s vaz k ov ost	FIXME_DIFFERENT	šest náct i s vaz k ov ost	
balzámovost	0	balzám ov ost	balzám ov ost	OK_IDENTICAL	balzám ov ost	
jednobránovost	0	jedn o brán ov ost	jedn o brán ov ost	OK_IDENTICAL	jedn o brán ov ost	
třicetimilionovost	1	třicet i milion ov ost	tř i cet i milion ov ost	FIXME_DIFFERENT	tř i cet i milion ov ost	
čtyřicítikilometrovost	1	čtyř i cít i kilo metr ov ost	čtyři cít i kilo metr ov ost	FIXME_DIFFERENT	čtyř i cít i kilo metr ov ost	
kychtovost	0	kycht ov ost	krycht ov ost	FIXME_SD_WRONG_LEMMA	kycht ov ost	
belcantovost	1	belcantov ost	bel cant ov ost	FIXME_DIFFERENT	bel cant ov ost	
holocaust	1	holocaust	?	FIXME_SD_QUESTIONMARK	holocaust	
obtáhnout	0	ob táh nout	ob táh nou t	FIXME_DIFFERENT	ob táh nou t	
šplhnout	0	šplh nout	šplh nou t	FIXME_DIFFERENT	šplh nou t	
zapolítnout	0	za po lít n out	?	FIXME_SD_QUESTIONMARK	za po lít n out	
svézt	0	s véz t	s véz t	OK_IDENTICAL	s véz t	
Alemannů	0	Alemannů	Alemann ů	FIXME_DIFFERENT	Alemann ů	
Šinkarjov	1	Šinkarjov	Šinkarj ov	FIXME_DIFFERENT	Šinkarj ov	
Jakov	0	Jak ov	Jak ov	OK_IDENTICAL	Jak ov	
Novikov	0	Novik ov	?	FIXME_SD_QUESTIONMARK	Novik ov	
Krušanov	0	Kruš an ov	?	FIXME_SD_QUESTIONMARK	Kruš an ov	
Měchnov	0	Měchn ov	?	FIXME_SD_QUESTIONMARK	Měchn ov	
Janišov	0	Janiš ov	Jan iš ov	FIXME_DIFFERENT	Jan iš ov	
Sudoplatov	0	Sudoplatov	Sud o plat ov	FIXME_DIFFERENT	Sud o plat ov	
Rutov	0	Rutov	Rut ov	FIXME_DIFFERENT	Rut ov	
Stanislavov	0	Stani slav ov	Stanislav ov	FIXME_DIFFERENT	Stanislav ov	
Lupačův	0	Lup ač ův	Lap ač ův	FIXME_SD_WRONG_LEMMA	Lup ač ův	
vybíračův	0	vy bír ač ův	vy bír ač ův	OK_IDENTICAL	vy bír ač ův	
knihvazačův	0	knih vaz ač ův	knih vaz ač ův	OK_IDENTICAL	knih vaz ač ův	
Pribiševičův	1	Pribiševič ův	?	FIXME_SD_QUESTIONMARK	Pribišev ič ův	
příjemcův	0	pří jem c ův	pří jem c ův	OK_IDENTICAL	pří jem c ův	
Alfrédův	1	Alfréd ův	Alfréd ův	OK_IDENTICAL	Alfréd ův	
vševědův	0	vše věd ův	vše věd ův	OK_IDENTICAL	vše věd ův	
Hannawaldův	1	Hannawald ův	?	FIXME_SD_QUESTIONMARK	Hannawald ův	
Czendův	1	Czend ův	Czend ův	OK_IDENTICAL	Czend ův	
Hammarbergův	1	Hammarberg ův	Hammar berg ův	FIXME_DIFFERENT	Hammarberg ův	
Krejbichův	0	Krejbich ův	Krejbich ův	OK_IDENTICAL	Krejbich ův	
Galileiův	1	Galilei ův	Galilei ův	OK_IDENTICAL	Galilei ův	
Baranjův	1	Baranj ův	Baranj ův	OK_IDENTICAL	Baranj ův	
Dekojův	1	Dekoj ův	?	FIXME_SD_QUESTIONMARK	Dekoj ův	
Procákův	0	Procák ův	?	FIXME_SD_QUESTIONMARK	Procák ův	
Pistovčákův	0	Pistov čák ův	?	FIXME_SD_QUESTIONMARK	Pistovčák ův	
Anďákův	1	Anďák ův	Anď ák ův	FIXME_DIFFERENT	Anď ák ův	
Stempniakův	1	Stempniak ův	?	FIXME_SD_QUESTIONMARK	Stempniak ův	
Babulakův	0	Babul ak ův	?	FIXME_SD_QUESTIONMARK	Babulak ův	
Hrčkulákův	0	Hrč kul ák ův	?	FIXME_SD_QUESTIONMARK	Hrčkulák ův	
Manákův	0	Manák ův	?	FIXME_SD_QUESTIONMARK	Manák ův	
Marrackův	1	Marrack ův	Marrack ův	OK_IDENTICAL	Marrack ův	
Tilečkův	0	Tilečk ův	Til eč k ův	FIXME_DIFFERENT	Til eč k ův	
úderníčkův	0	úder n íčk ův	ú der n íč k ův	FIXME_DIFFERENT	ú der n íč k ův	
Lávíčkův	0	Lávíčk ův	Láv íč k ův	FIXME_DIFFERENT	Láv íč k ův	
Sierckův	1	Sierck ův	Sierck ův	OK_IDENTICAL	Sierck ův	
Knapčíkův	0	Knapč ík ův	Knap č ík ův	FIXME_DIFFERENT	Knap čík ův	
Nevařilíkův	0	Ne vař il ík ův	Ne vař i l í k	FIXME_SD_WRONG_LEMMA	Ne vař i l ík ův	
Vošmíkův	0	Vošmík ův	Vošm í k	FIXME_SD_WRONG_LEMMA	Vošmík ův	
vinohradníkův	0	vin o hrad ník ův	vin o hrad ník ův	OK_IDENTICAL	vin o hrad ník ův	
záludníkův	0	zálud ník ův	zá lud ník ův	FIXME_DIFFERENT	zá lud n ík ův	
křížovníkův	0	kříž ovník ův	kříž ov ník ův	FIXME_DIFFERENT	kříž ovník ův	
Regentíkův	1	Regentík ův	Regent ík ův	FIXME_DIFFERENT	Regent ík ův	
Juránkův	1	Juránk ův	Jur ánk ův	FIXME_DIFFERENT	Jur ánk ův	
Alexaněnkův	1	Alexaněnk ův	?	FIXME_SD_QUESTIONMARK	Alexaněnk ův	
Beznoskův	0	Bez nos k ův	Bez nos k ův	OK_IDENTICAL	Bez nos k ův	
Franciszkův	1	Franciszk ův	?	FIXME_SD_QUESTIONMARK	Franciszk ův	
Kosmálův	1	Kosmál ův	?	FIXME_SD_QUESTIONMARK	Kosmál ův	
babralův	0	babr al ův	babr a l ův	FIXME_DIFFERENT	babr a l ův	
Krejdlův	0	Krejdl ův	Krejdl ův	OK_IDENTICAL	Krejdl ův	
pohlcovatelův	0	po hlc ovatel ův	po hlc ova tel ův	FIXME_DIFFERENT	po hlc ova tel ův	
postihovatelův	1	po stih ova t el ův	po stih ova tel ův	FIXME_DIFFERENT	po stih ova tel ův	
hýřilův	0	hýř i l ův	hýř i l ův	OK_IDENTICAL	hýř i l ův	
Jurnyklův	0	Jurnykl ův	?	FIXME_SD_QUESTIONMARK	Jurnykl ův	
Brummellův	1	Brummell ův	?	FIXME_SD_QUESTIONMARK	Brummell ův	
Gargulův	1	Gargul ův	Gargul ův	OK_IDENTICAL	Gargul ův	
Suchanův	0	Suchan ův	Such an ův	FIXME_DIFFERENT	Such an ův	
Malsanův	0	Malsan ův	Malsan ův	OK_IDENTICAL	Malsan ův	
Thubtänův	1	Thubtän ův	Thubtän ův	OK_IDENTICAL	Thubtän ův	
Atvánův	0	Atván ův	Atván ův	OK_IDENTICAL	Atván ův	
Kühnenův	1	Kühnen ův	Kühnen ův	OK_IDENTICAL	Kühnen ův	
Šitinův	1	Šitin ův	?	FIXME_SD_QUESTIONMARK	Šitin ův	
Sargonův	1	Sargon ův	Sargon ův	OK_IDENTICAL	Sargon ův	
Manethónův	1	Manethón ův	?	FIXME_SD_QUESTIONMARK	Manethón ův	
Skarynův	0	Skaryn ův	Skaryn ův	OK_IDENTICAL	Skaryn ův	
Blomkampův	1	Blomkamp ův	Blom kamp ův	FIXME_DIFFERENT	Blomkamp ův	
Balgarův	1	Balgar ův	?	FIXME_SD_QUESTIONMARK	Balgar ův	
rejtharův	1	rejthar ův	?	FIXME_SD_QUESTIONMARK	rejthar ův	
gonkařův	1	gonk ař ův	gonk ař ův	OK_IDENTICAL	gonk ař ův	
Večeřův	0	Večeř ův	Večeř ův	OK_IDENTICAL	Večeř ův	
Kolmhoferův	1	Kolmhofer ův	?	FIXME_SD_QUESTIONMARK	Kolmhofer ův	
Ciglerův	1	Cigler ův	Cigler ův	OK_IDENTICAL	Cigler ův	
retailerův	1	retailer ův	?	FIXME_SD_QUESTIONMARK	retailer ův	
Pillerův	1	Piller ův	Piller ův	OK_IDENTICAL	Piller ův	
pasterův	0	paster ův	?	FIXME_SD_QUESTIONMARK	paster ův	
nemotorův	1	ne motor ův	ne motor ův	OK_IDENTICAL	ne motor ův	
Tulsídásův	0	Tulsídás ův	Tulsídás ův	OK_IDENTICAL	Tulsídás ův	
Anacharsisův	1	Anacharsis ův	?	FIXME_SD_QUESTIONMARK	Anacharsis ův	
Watersův	1	Waters ův	?	FIXME_SD_QUESTIONMARK	Waters ův	
tlusťoušův	0	tlusť ouš ův	tlusť oš ův	FIXME_SD_WRONG_LEMMA	tlusť ouš ův	
Waitův	1	Wait ův	Wait ův	OK_IDENTICAL	Wait ův	
Diartův	1	Diart ův	?	FIXME_SD_QUESTIONMARK	Diart ův	
verbalistův	1	verbali st ův	?	FIXME_SD_QUESTIONMARK	verb al ist ův	
exslávistův	1	ex slávi st ův	ex sláv ist ův	FIXME_DIFFERENT	ex sláv ist ův	
Burdettův	1	Burdett ův	Burdett ův	OK_IDENTICAL	Burdett ův	
Uzunogluův	1	Uzunoglu ův	?	FIXME_SD_QUESTIONMARK	Uzunoglu ův	
Michalovův	0	Michal ov ův	Michal ov ův	OK_IDENTICAL	Michal ov ův	
Abušinovův	1	Abušinov ův	?	FIXME_SD_QUESTIONMARK	Abušinov ův	
Palmex	1	Palmex	?	FIXME_SD_QUESTIONMARK	Palmex	
rádoby	0	rádoby	rád o by	FIXME_DIFFERENT	rád o by	
Obruby	0	Ob rub y	Ob rub y	OK_IDENTICAL	Ob rub y	
rodácký	0	rod áck ý	rod ác k ý	FIXME_DIFFERENT	rod ác k ý	
bezvěrecký	0	bez věr e ck ý	bez věr ec k ý	FIXME_DIFFERENT	bez věr ec k ý	
Vorlický	1	V orlic k ý	Vorl ic ký	FIXME_DIFFERENT	Vorl ic k ý	
předtanečnický	1	před taneč nick ý	před taneč nic k ý	FIXME_DIFFERENT	před taneč nic k ý	
kriminalistickotechnický	1	kriminal isti ck o techni ck ý	krimi nal ist ic k o tech ic k ý	FIXME_SD_WRONG_LEMMA	kriminal ist ick o techn ic k ý	
brtnicky	0	brtn i ck y	?	FIXME_SD_QUESTIONMARK	brtn ic k y	
řeznicky	0	řez ni ck y	řez nic k y	FIXME_DIFFERENT	řez nic k y	
aeromagneticky	1	aero magnet i ck y	aero magnet ic k ý	FIXME_SD_WRONG_LEMMA	aero magnet ic k y	
antimykoticky	1	anti mykot i ck y	anti myko t ic k y	FIXME_DIFFERENT	anti myk ot ic k y	
asymptoticky	1	asymptot i ck y	?	FIXME_SD_QUESTIONMARK	a symptot ic k y	
achronisticky	1	achronist i ck y	?	FIXME_SD_QUESTIONMARK	a chron ist ic k y	
visegradský	1	vise grad sk ý	?	FIXME_SD_QUESTIONMARK	visegrad sk ý	
Vísky	0	Vís ky	Vís k y	FIXME_DIFFERENT	Vís k y	
aquilejský	1	aquilej sk ý	?	FIXME_SD_QUESTIONMARK	aquilej sk ý	
ochranitelsky	0	o chran i tel sk y	o chran i tel sk y	OK_IDENTICAL	o chran i tel sk y	
růžodolsky	0	růž o dol sk y	?	FIXME_SD_QUESTIONMARK	růž o dol sk y	
chrudimský	0	chrudim sk ý	chrudim sk ý	OK_IDENTICAL	chrudim sk ý	
valdensky	1	valden sk y	?	FIXME_SD_QUESTIONMARK	valden sk y	
provodínský	1	pro vod ín sk ý	?	FIXME_SD_QUESTIONMARK	pro vod ín sk ý	
šéflékařský	1	šéf lék ař sk ý	šéf lék ař sk ý	OK_IDENTICAL	šéf lék ař sk ý	
pobožnůstkářský	0	po bož n ůstk ář sk ý	po bož n ůst k ář sk ý	FIXME_DIFFERENT	po bož n ůst k ář sk ý	
hamburgrářsky	1	hamburgr ář sk y	ham burgr ář sk y	FIXME_DIFFERENT	ham burgr ář sk y	
tatarský	0	tatar sk ý	tatar sk ý	OK_IDENTICAL	tatar sk ý	
gondoliérský	1	gondol iér sk ý	gondol iér sk ý	OK_IDENTICAL	gondol iér sk ý	
východozairský	1	vý chod o zair sk ý	vý chod o zair sk ý	OK_IDENTICAL	vý chod o zair sk ý	
prétorský	1	prétor sk ý	?	FIXME_SD_QUESTIONMARK	prétor sk ý	
tetřevsky	0	tetřev sk y	tetřev sk y	OK_IDENTICAL	tetřev sk y	
zlechovský	0	z lech ov sk ý	?	FIXME_SD_QUESTIONMARK	zlechov sk ý	
berehovsky	0	berehov sk y	?	FIXME_SD_QUESTIONMARK	bereh ov sk y	
snílkovsky	0	sn ílk ov sk y	sn í l k ovsk y	FIXME_DIFFERENT	sn í l k ovsk y	
zelenkovsky	1	zelen k ov sk y	zelen k ovsk y	FIXME_DIFFERENT	zelen k ovsk y	
protikrálovsky	0	proti král ov sk y	proti král ovsk y	FIXME_DIFFERENT	proti král ovsk y	
spořilovský	0	spoř i l ov sk ý	spoř i l ov sk ý	OK_IDENTICAL	spoř i l ov sk ý	
delonovsky	1	delonov sk y	delon ov sk y	FIXME_DIFFERENT	delon ov sk y	
Vokurovský	0	Vokur ov sk ý	Vokurk ovsk ý	FIXME_SD_WRONG_LEMMA	Vokur ov ský	
tokugawský	1	tokugaw sk ý	?	FIXME_SD_QUESTIONMARK	tokugaw sk ý	
protiabcházský	1	proti abcház sk ý	proti abcház sk ý	OK_IDENTICAL	proti abcház sk ý	
břežský	0	břež sk ý	břež sk ý	OK_IDENTICAL	břež sk ý	
zelenomodrobílý	0	zelen o modr o bíl ý	zelen o modr o bíl ý	OK_IDENTICAL	zelen o modr o bíl ý	
zchlapčilý	0	z chlapč il ý	z chlap č i l ý	FIXME_DIFFERENT	z chlap č i l ý	
zahoustlý	0	za houst l ý	za houst l ý	OK_IDENTICAL	za houst l ý	
zakydaný	0	za kyd a n ý	za kdy a n ý	FIXME_SD_WRONG_LEMMA	za kyd a n ý	
zberchaný	0	z berch a n ý	z berch a n ý	OK_IDENTICAL	z berch a n ý	
procvikaný	0	pro cvik a n ý	pro cvik a n ý	OK_IDENTICAL	pro cvik a n ý	
zasálaný	0	za sál a n ý	za sál a n ý	OK_IDENTICAL	za sál a n ý	
dostoupaný	0	do stoup a n ý	do stoup a n ý	OK_IDENTICAL	do stoup a n ý	
sebeuzavíraný	0	sebe u za vír a n ý	seb e u za vír a n ý	FIXME_DIFFERENT	seb e u za vír a n ý	
zapreludovávaný	0	za prelud ov áv a n ý	za pre lud ová v a ný	FIXME_DIFFERENT	za pre lud ová v a ný	
překomplikovávaný	1	pře komplik ov áv a n ý	pře kompl ik ová v a n ý	FIXME_DIFFERENT	pře komplik ová v a n ý	
zaproximovávaný	1	z aproxim ov áv a n ý	?	FIXME_SD_QUESTIONMARK	z a proxim ová v a n ý	
zkapalňovávaný	0	z kap alň ov áv a n ý	?	FIXME_SD_QUESTIONMARK	z kap a l ň ová v a n ý	
zesnovávaný	0	ze snov áv a n ý	ze snov á v a n ý	FIXME_DIFFERENT	ze snov á v a n ý	
spíjívaný	0	spíjív a n ý	s píj í v a n ý	FIXME_DIFFERENT	s píj í v a n ý	
blouznívaný	0	blouz n ív a n ý	blouzn í v a n ý	FIXME_DIFFERENT	blouzn í v a n ý	
znečitelňovaný	0	z ne čit elň ov a n ý	z ne či telň ova n ý	FIXME_DIFFERENT	z ne či telň ova n ý	
zmultiplicírovaný	1	z multi plic ír ov a n ý	?	FIXME_SD_QUESTIONMARK	z multi plic ír ova n ý	
zakultivovaný	0	za kultiv ov a n ý	za kult iv iva n ý	FIXME_SD_WRONG_LEMMA	za kult iv ova n ý	
ztraumatizovaný	1	z trauma t iz ov a n ý	z traum at iz ova n ý	FIXME_DIFFERENT	z traum at izova n ý	
povylézaný	0	po vy léz a n ý	po vy léz a n ý	OK_IDENTICAL	po vy léz a n ý	
zhoubný	0	z houb n ý	z houb n ý	OK_IDENTICAL	z houb n ý	
přírodovědný	0	pří rod o věd n ý	pří rod o věd n ý	OK_IDENTICAL	pří rod o věd n ý	
průjezdný	0	prů jezd n ý	prů jezd n ý	OK_IDENTICAL	prů jezd n ý	
odkřemičený	0	od křemič e n ý	od křem ič en ý	FIXME_DIFFERENT	od křem ič en ý	
dorachocený	0	do racho ce n ý	do rachoc en ý	FIXME_DIFFERENT	do rach oc en ý	
vínovoměděný	0	víno vo mědě n ý	vín ov o měd ěn ý	FIXME_DIFFERENT	vín ov o měd ěn ý	
vyplněný	0	vy pln ě n ý	vy pln ěn ý	FIXME_DIFFERENT	vy pln ěn ý	
přikuchtěný	0	při kucht ě n ý	při kucht ěn ý	FIXME_DIFFERENT	při kucht ěn ý	
zašmidlatelný	0	za šmidl a teln ý	za šmidl a teln ý	OK_IDENTICAL	za šmidl a teln ý	
pochutnatelný	0	po chut n a teln ý	po chut n a teln ý	OK_IDENTICAL	po chut n a teln ý	
dorovnatelný	0	do rovn a teln ý	do rovn a teln ý	OK_IDENTICAL	do rovn a teln ý	
střepatelný	0	střep a teln ý	s třep a teln ý	FIXME_DIFFERENT	s třep a teln ý	
pozírávatelný	0	po zír áv a teln ý	po zír á v a teln ost	FIXME_SD_WRONG_LEMMA	po zír á v a teln ý	
zadusávatelný	0	za dus áv a teln ý	za dus áva teln ý	FIXME_DIFFERENT	za dus á v a teln ý	
omdlévávatelný	0	omdlév áv a teln ý	o mdl é v aj íc í	FIXME_SD_WRONG_LEMMA	o mdl é v á v a teln ý	
posmívávatelný	0	po smív áv a teln ý	po smí v á v a teln ý	FIXME_DIFFERENT	po sm í v á v a teln ý	
deeskalovávatelný	1	de eskal ov áv a teln ý	?	FIXME_SD_QUESTIONMARK	de eskal ová v a teln ý	
zavzdorovávatelný	0	za vzdor ov áv a teln ý	za vzdor	FIXME_SD_WRONG_LEMMA	za vz dor ová v a teln ý	
rozlévatelný	0	roz lév a teln ý	roz lév a teln ý	OK_IDENTICAL	roz lév a teln ý	
hranívatelný	0	hran í v a teln ý	hran í v a teln ý	OK_IDENTICAL	hran í v a teln ý	
jasnívatelný	0	jasn í v a teln ý	jas n í v a teln ý	FIXME_DIFFERENT	jas n í v a teln ý	
velrybařívatelný	0	vel ryb ař í v a teln ý	vel ryb ař í v a teln ý	OK_IDENTICAL	vel ryb ař í v a teln ý	
lepšívatelný	0	lepš í v a teln ý	lep š í v a teln ý	FIXME_DIFFERENT	lep š í v a teln ý	
žilnatívatelný	0	žil n at í v a teln ý	žil n atí v a teln ý	FIXME_DIFFERENT	žil n atí v a teln ý	
čtvrtívatelný	0	čtvrt í v a teln ý	čtvrt í v a teln ý	OK_IDENTICAL	čtvrt í v a teln ý	
skvívatelný	0	skv í v a teln ý	skv í v a teln ý	OK_IDENTICAL	skv í v a teln ý	
eskalovatelný	0	eskal ov a teln ý	?	FIXME_SD_QUESTIONMARK	eskal ova teln ý	
datumovatelný	0	datum ov a teln ý	dat um ova teln ý	FIXME_DIFFERENT	dat um ova teln ý	
stripovatelný	1	strip ov a teln ý	strip ova teln ě	FIXME_SD_WRONG_LEMMA	strip ova teln ý	
skompresovatelný	1	s kom pres ov a teln ý	s kom přes ova teln ý	FIXME_SD_WRONG_LEMMA	s kom pres ova teln ý	
rozkompresovatelný	1	roz kom pres ov a teln ý	roz kom přes ova teln ý	FIXME_SD_WRONG_LEMMA	roz kom pres ova teln ý	
zpolitisovatelný	0	z politis ov a teln ý	z polit is ova teln ý	FIXME_DIFFERENT	z polit isova teln ý	
temporalizovatelný	1	temporal iz ov a teln ý	?	FIXME_SD_QUESTIONMARK	tempor al izova teln ý	
sesynchronizovatelný	1	se syn chr on iz ov a teln ý	se syn chron iz ova teln ý	FIXME_DIFFERENT	se syn chron izova teln ý	
prohloubitelný	0	pro hloub i teln ý	pro hloub i teln ý	OK_IDENTICAL	pro hloub i teln ý	
přičouditelný	0	při čoud i teln ý	při čoud i teln ý	OK_IDENTICAL	při čoud i teln ý	
vytrolitelný	0	vy trol i teln ý	vy trol i teln ý	OK_IDENTICAL	vy trol i teln ý	
odkřesťanitelný	0	od křesť an i teln ý	od křesť an i teln ý	OK_IDENTICAL	od křesť an i teln ý	
zešimlovatitelný	0	ze šiml ov at i teln ý	ze šiml ova t i teln ý	FIXME_DIFFERENT	ze šiml ova t i teln ý	
jevitelný	0	jev i teln ý	jev i teln ý	OK_IDENTICAL	jev i teln ý	
úžitelný	0	ú žit eln ý	u ži t eč n ý	FIXME_SD_WRONG_LEMMA	úž i teln ý	
vobléknutelný	0	v oblék nu teln ý	?	FIXME_SD_QUESTIONMARK	v ob lék nu teln ý	
ztlápnutelný	0	z tláp nu teln ý	z tláp nu teln ý	OK_IDENTICAL	z tláp nu teln ý	
vstoupnutelný	0	v stoup nu teln ý	v stoup nu teln ý	OK_IDENTICAL	v stoup nu teln ý	
červenosemenný	0	červ en o semen n ý	červen o sem en n ý	FIXME_DIFFERENT	červen o semen n ý	??? červ samostatný morfém, protože barvivo z červů
bezpředmětný	0	bez předmět n ý	bez před mět n ý	FIXME_DIFFERENT	bez před mět n ý	
nenasytný	1	ne na syt n ý	ne na syt n ý	OK_IDENTICAL	ne na syt n ý	
tmavobarevný	0	tmav o barev n ý	tmav o barev n ý	OK_IDENTICAL	tmav o barev n ý	
Plandry	1	Plandry	Plandr y	FIXME_DIFFERENT	Plandr y	
zelenošedomodrý	0	zelen o šed o modr ý	zelen o šed o modr ý	OK_IDENTICAL	zelen o šed o modr ý	
louhovatý	0	louh o va t ý	louh ovat ý	FIXME_DIFFERENT	louh ovat ý	
černosrstý	0	čern o srst ý	čern o srst ý	OK_IDENTICAL	čern o srst ý	
podtrhnutý	0	pod trh nu t ý	pod trh nu t ý	OK_IDENTICAL	pod trh nu t ý	
vytuhnutý	0	vy tuh nu t ý	vy tuh nu t ý	OK_IDENTICAL	vy tuh nu t ý	
Halévy	0	Halévy	Halév y	FIXME_DIFFERENT	Halév y	
oděvuchtivý	0	oděv u chti v ý	o děv u ch iv ý	FIXME_SD_WRONG_LEMMA	o děv u cht iv ý	
zpěvuchtivý	0	z pěv u chti v ý	zpěv u ch iv ý	FIXME_SD_WRONG_LEMMA	z pěv u cht iv ý	
půlmiliardový	1	půl miliard ov ý	půl miliard ov ý	OK_IDENTICAL	půl miliard ov ý	
reliéfový	1	reliéf ov ý	reliéf ov ý	OK_IDENTICAL	reliéf ov ý	
předtuchový	0	před tuch ov ý	před tuch ov ý	OK_IDENTICAL	před tuch ov ý	
paládiový	1	paládi ov ý	?	FIXME_SD_QUESTIONMARK	paládi ov ý	
jednotrubkový	0	jedn o trub k ov ý	jedn o trub k ov ý	OK_IDENTICAL	jedn o trub k ov ý	
superšpičkový	1	super špič k ov ý	super špič k ov ý	OK_IDENTICAL	super špič k ov ý	
celohliníkový	0	cel o hlin ík ov ý	cel o hlin ík ov ý	OK_IDENTICAL	cel o hlin ík ov ý	
dvourámkový	0	dvou rám k ov ý	dv ou rám k ov ý	FIXME_DIFFERENT	dv ou rám k ov ý	
strunkový	1	strun k ov ý	strun k ov ý	OK_IDENTICAL	strun k ov ý	
kyslíkoniklový	0	kys l ík o nikl ov ý	kysl ík o nikl ov ý	FIXME_DIFFERENT	kysl ík o nikl ov ý	
vrásnozlomový	0	vrás n o zlom ov ý	vrásn o z lom ov ý	FIXME_DIFFERENT	vrás n o z lom ov ý	
zahumnový	0	za humn ov ý	za humn ov ý	OK_IDENTICAL	za humn ov ý	
bezfreonový	1	bez freon ov ý	bez freon ov ý	OK_IDENTICAL	bez freon ov ý	
čtyřistatunový	0	čtyř i sta tun ov ý	čtyř i st a tun ov ý	FIXME_DIFFERENT	čtyř i st a tun ov ý	
padesátilibrový	0	pa desát i libr ov ý	pa desát i libr ov ý	OK_IDENTICAL	pa desát i libr ov ý	
trojkomorový	0	troj komor ov ý	tr oj komor ov ý	FIXME_DIFFERENT	tr oj komor ov ý	
eternitový	0	eternit ov ý	?	FIXME_SD_QUESTIONMARK	eternit ov ý	
skorokonkurz	1	skoro konkurz	skoro konkurz	OK_IDENTICAL	skoro konkurz	
